"run_id","estimator","estimand","treatment","outcome","family","horizon","treatment_mode","binary","estimate","se","ci_low","ci_high","p","n","notes","design","run_stage_id","pipeline_run_id","run_timestamp_utc","run_config_id","run_config_path","q_bh"
"20260403T181531_dml","dml","ate","snap_persons","poverty_child_q","other",8,"shock",FALSE,2.85680240712799e-05,0.000109780630577779,-0.000186602011861168,0.000243738060003727,0.79519251456598,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.857735746048697
"20260403T181531_lp","lp","ate","snap_persons","gini_households_q","other",4,"shock",FALSE,9.85380700181687e-08,5.11773928437037e-08,-1.76961995549058e-09,1.98845759991828e-07,0.0582397712993973,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.16942478923461
"20260403T181532_dml","dml","ate","snap_persons","poverty_child_q","other",4,"shock",FALSE,2.79023649555031e-05,1.86858282523182e-05,-8.72185841904067e-06,6.45265883300468e-05,0.138264268272538,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.282412122429014
"20260403T181532_lp","lp","ate","snap_persons","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,-3.10327435635567e-05,9.0107639290407e-06,-4.86938408644765e-05,-1.33716462626369e-05,0.000965629226308422,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0103000450806232
"20260403T181532_dml","dml","ate","snap_persons","gini_households_q","other",2,"shock",FALSE,5.2991554639889e-08,5.26662468640243e-08,-5.02342892135987e-08,1.56217398493377e-07,0.316538760866433,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.515046119375891
"20260403T181532_lp","lp","ate","snap_persons","gini_households_q","other",8,"shock",FALSE,-1.61203083427025e-10,4.91718426902557e-08,-9.65380147563282e-08,9.62156085894742e-08,0.997393992319896,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.997393992319896
"20260403T181532_dml","dml","ate","snap_persons","gini_households_q","other",4,"shock",FALSE,1.9405416125707e-08,6.85545590050077e-08,-1.14961519524108e-07,1.53772351775522e-07,0.777663672420402,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.857735746048697
"20260403T181532_lp","lp","ate","snap_persons","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,-1.49368662654949e-05,1.38805535077747e-05,-4.21427511407333e-05,1.22690186097436e-05,0.285577367757532,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.496486579851581
"20260403T181532_dml","dml","ate","snap_persons","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,-5.6811938716256e-05,8.16567391631638e-06,-7.28166595922361e-05,-4.08072178402759e-05,2.62125356617205e-10,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",2.51640342352517e-08
"20260403T181533_lp","lp","ate","snap_persons","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,1.43611181438028e-05,1.05510426516923e-05,-6.31892545351401e-06,3.50411617411197e-05,0.178039766228408,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.348812603223003
"20260403T181533_dml","dml","ate","snap_persons","gini_households_q","other",8,"shock",FALSE,2.00437167986939e-07,1.10304233116567e-07,-1.57591289215335e-08,4.16633464895411e-07,0.0720224525262506,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.192059873403335
"20260403T181533_dml","dml","ate","snap_persons","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,-5.3173407565454e-05,2.02802780315489e-05,-9.29227525072899e-05,-1.34240626236181e-05,0.0099934243415641,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0417116842082675
"20260403T181533_dml","dml","ate","snap_persons","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,-4.90723105191806e-05,2.56125585258752e-05,-9.92729252298959e-05,1.12830419153474e-06,0.0580657228731232,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.16942478923461
